timestamp,route,edge,capital_before,capital_after
2024-01-14 20:02:00+00:00,B,0.001031060642182613,1.0,1.0010310606421826
2024-02-28 17:25:00+00:00,B,0.0027772221554653864,1.0010310606421826,1.003811146282107
2024-03-08 16:12:00+00:00,A,0.007777617343993626,1.003811146282107,1.0116184052635249
2024-08-05 01:10:00+00:00,A,0.003534622492096684,1.0116184052635249,1.0151940944321882
