timestamp,BNBUSDT_close,BTCUSDT_close,BNBBTC_close,route_a_edge,route_b_edge,best_edge,best_route
2025-01-01 00:30:00+00:00,704.99,93798.21,0.007517,-0.001070390232002727,-0.001328633203616092,-0.001070390232002727,A
2025-01-01 00:31:00+00:00,705.12,93842.33,0.007513,-0.0013164869064927753,-0.0010825395222298084,-0.0010825395222298084,B
2025-01-01 00:32:00+00:00,705.59,93931.99,0.007511,-0.0012941117593734397,-0.00110491940944335,-0.00110491940944335,B
2025-01-01 00:33:00+00:00,705.61,93892.3,0.007511,-0.0017444003280323583,-0.0006543423866575138,-0.0006543423866575138,B
2025-01-01 00:34:00+00:00,705.64,93882.92,0.007516,-0.0012221294961893836,-0.001176910119998431,-0.001176910119998431,B
2025-01-01 00:35:00+00:00,705.81,93884.27,0.007518,-0.0011826209898870843,-0.0012164188521956998,-0.0011826209898870843,A
2025-01-01 00:36:00+00:00,705.88,93861.48,0.007521,-0.00112567114385409,-0.0012733635243364905,-0.00112567114385409,A
2025-01-01 00:37:00+00:00,705.72,93840.92,0.007521,-0.001118056769151221,-0.001280976715152371,-0.001118056769151221,A
2025-01-01 00:38:00+00:00,705.97,93924.6,0.007517,-0.001112909064182599,-0.0012861235539939342,-0.001112909064182599,A
2025-01-01 00:39:00+00:00,706.25,93909.03,0.00752,-0.001276022028859125,-0.0011230122391123754,-0.0011230122391123754,B
2025-01-01 00:40:00+00:00,706.36,93933.18,0.007521,-0.0010419331432353074,-0.0013570821252248955,-0.0010419331432353074,A
2025-01-01 00:41:00+00:00,706.01,93892.0,0.007519,-0.0012505232437036717,-0.0011485142797146297,-0.0011485142797146297,B
2025-01-01 00:42:00+00:00,705.91,93893.17,0.00752,-0.0009637414039784797,-0.001435243078817039,-0.0009637414039784797,A
2025-01-01 00:43:00+00:00,706.29,93910.01,0.007519,-0.0014549649024107048,-0.000944009878445784,-0.000944009878445784,B
2025-01-01 00:44:00+00:00,706.21,93885.01,0.007523,-0.001076573694725913,-0.0013224513011731442,-0.001076573694725913,A
2025-01-01 00:45:00+00:00,706.14,93864.45,0.007523,-0.001196327152872656,-0.0012027129649202495,-0.001196327152872656,A
2025-01-01 00:46:00+00:00,706.5,93890.26,0.007525,-0.0011652986007054666,-0.0012337403548194903,-0.0011652986007054666,A
2025-01-01 00:47:00+00:00,706.71,93959.99,0.007521,-0.0012516927083163765,-0.0011473446942872334,-0.0011473446942872334,B
2025-01-01 00:48:00+00:00,706.61,93977.97,0.00752,-0.0010520423198497886,-0.001346976035559222,-0.0010520423198497886,A
2025-01-01 00:49:00+00:00,706.53,93977.97,0.00752,-0.0009389319967008092,-0.001460040161338716,-0.0009389319967008092,A
2025-01-01 00:50:00+00:00,707.0,94087.63,0.007515,-0.0011026922909382897,-0.0012963384510941145,-0.0011026922909382897,A
2025-01-01 00:51:00+00:00,706.88,94170.0,0.007509,-0.000856832365382254,-0.001542090227050652,-0.000856832365382254,A
2025-01-01 00:52:00+00:00,706.98,94158.21,0.007509,-0.0011232320257978934,-0.0012758022757929366,-0.0011232320257978934,A
2025-01-01 00:53:00+00:00,706.81,94199.99,0.007505,-0.0009721153621792267,-0.001426873002602136,-0.0009721153621792267,A
2025-01-01 00:54:00+00:00,706.85,94260.0,0.007499,-0.001191409269977406,-0.0012076307921589091,-0.001191409269977406,A
2025-01-01 00:55:00+00:00,706.44,94216.0,0.007499,-0.0010782343208781686,-0.0013207910810116852,-0.0010782343208781686,A
2025-01-01 00:56:00+00:00,705.99,94224.63,0.007495,-0.0008831789896297515,-0.0015157609782351367,-0.0008831789896297515,A
2025-01-01 00:57:00+00:00,706.46,94330.61,0.007491,-0.0009583247062093792,-0.0014406571907856769,-0.0009583247062093792,A
2025-01-01 00:58:00+00:00,709.24,94477.83,0.007508,-0.0010593302402329696,-0.001339690213738809,-0.0010593302402329696,A
2025-01-01 00:59:00+00:00,709.12,94401.14,0.007513,-0.0010364645053134725,-0.001362549007986047,-0.0010364645053134725,A
2025-01-01 01:00:00+00:00,708.39,94280.48,0.007514,-0.0011522487811942428,-0.0012467891096533679,-0.0011522487811942428,A
2025-01-01 01:01:00+00:00,708.5,94220.01,0.007519,-0.001283744686303101,-0.0011152883387912649,-0.0011152883387912649,B
2025-01-01 01:02:00+00:00,707.73,94187.5,0.007515,-0.0010738285322799968,-0.0013251957803760428,-0.0010738285322799968,A
2025-01-01 01:03:00+00:00,707.79,94142.94,0.007518,-0.001232508717023184,-0.001166530321382253,-0.001166530321382253,B
2025-01-01 01:04:00+00:00,707.57,94118.41,0.007518,-0.0011822896299757968,-0.0012167502007844888,-0.0011822896299757968,A
2025-01-01 01:05:00+00:00,707.22,93918.77,0.00753,-0.0012159900610544394,-0.0011830497953543295,-0.0011830497953543295,B
2025-01-01 01:06:00+00:00,707.3,93935.46,0.00753,-0.0011514881118372955,-0.00124754970643437,-0.0011514881118372955,A
2025-01-01 01:07:00+00:00,707.99,93969.71,0.007532,-0.0014959821718260047,-0.0009029699347138376,-0.0009029699347138376,B
2025-01-01 01:08:00+00:00,708.1,93983.02,0.007535,-0.0011119882705487028,-0.0012870441871067895,-0.0011119882705487028,A
2025-01-01 01:09:00+00:00,708.79,94061.41,0.007535,-0.0012520475222174143,-0.0011469898431897274,-0.0011469898431897274,B
2025-01-01 01:10:00+00:00,708.74,94079.65,0.007532,-0.0013856500580007314,-0.0010133553775527604,-0.0010133553775527604,B
2025-01-01 01:11:00+00:00,708.8,94096.25,0.007534,-0.0010288059258184434,-0.0013702050288507683,-0.0010288059258184434,A
2025-01-01 01:12:00+00:00,709.02,94152.16,0.007529,-0.0014085541764147225,-0.0009904421946909103,-0.0009904421946909103,B
2025-01-01 01:13:00+00:00,709.0,94146.4,0.007531,-0.0011762216692786653,-0.001222817915266683,-0.0011762216692786653,A
2025-01-01 01:14:00+00:00,708.8,94153.05,0.007529,-0.0010891652227957849,-0.0013098627137344554,-0.0010891652227957849,A
2025-01-01 01:15:00+00:00,708.21,94068.45,0.007528,-0.001287958775703979,-0.0011110735208033073,-0.0011110735208033073,B
2025-01-01 01:16:00+00:00,707.85,94011.93,0.007529,-0.0012477478404606668,-0.0011512899587149406,-0.0011512899587149406,B
2025-01-01 01:17:00+00:00,707.66,93982.21,0.00753,-0.0011627650362489028,-0.0012362737392461742,-0.0011627650362489028,A
2025-01-01 01:18:00+00:00,707.9,93978.95,0.007532,-0.0012708408239097135,-0.0011281942109666598,-0.0011281942109666598,B
2025-01-01 01:19:00+00:00,708.07,93990.24,0.007533,-0.0012580909304847898,-0.0011409457626472275,-0.0011409457626472275,B
2025-01-01 01:20:00+00:00,708.03,93977.8,0.007534,-0.001201290179449921,-0.0011977499454127738,-0.0011977499454127738,B
2025-01-01 01:21:00+00:00,708.33,93977.8,0.007537,-0.0012267647431648543,-0.0011722746416507057,-0.0011722746416507057,B
2025-01-01 01:22:00+00:00,708.39,93977.8,0.007536,-0.0014438647387304826,-0.0009551155986194937,-0.0009551155986194937,B
2025-01-01 01:23:00+00:00,707.75,93864.94,0.00754,-0.0012113072503348032,-0.0011877327385584335,-0.0011877327385584335,B
2025-01-01 01:24:00+00:00,708.04,93898.13,0.00754,-0.0012673723086819022,-0.0011316632095481616,-0.0011316632095481616,B
2025-01-01 01:25:00+00:00,708.3,93899.7,0.007542,-0.0013524672571880725,-0.001046549446287015,-0.001046549446287015,B
2025-01-01 01:26:00+00:00,708.13,93876.34,0.007542,-0.0013612222974284105,-0.001037791647317765,-0.001037791647317765,B
2025-01-01 01:27:00+00:00,708.29,93877.34,0.007543,-0.0014437937285731728,-0.0009551866435282275,-0.0009551866435282275,B
2025-01-01 01:28:00+00:00,708.22,93848.37,0.007546,-0.0012562139717087195,-0.0011428229380492372,-0.0011428229380492372,B
2025-01-01 01:29:00+00:00,708.1,93825.86,0.007546,-0.0013265535489530578,-0.0010724704201049429,-0.0010724704201049429,B
2025-01-01 01:30:00+00:00,708.92,93899.99,0.007549,-0.0012966999326954332,-0.0011023307391154757,-0.0011023307391154757,B
2025-01-01 01:31:00+00:00,709.22,93920.48,0.007549,-0.0015013155958131241,-0.000897633314697277,-0.000897633314697277,B
2025-01-01 01:32:00+00:00,709.14,93942.65,0.00755,-0.0010206341571896704,-0.001378373937948707,-0.0010206341571896704,A
2025-01-01 01:33:00+00:00,708.99,93930.5,0.007546,-0.0014678151810006979,-0.0009311528589173168,-0.0009311528589173168,B
2025-01-01 01:34:00+00:00,709.83,93970.23,0.007551,-0.0015664817917937501,-0.0008324234640211259,-0.0008324234640211259,B
2025-01-01 01:35:00+00:00,709.63,93893.3,0.007557,-0.0013097717998539204,-0.001089256156758811,-0.001089256156758811,B
2025-01-01 01:36:00+00:00,709.98,93944.8,0.007557,-0.001254591253480819,-0.0011444458378734312,-0.0011444458378734312,B
2025-01-01 01:37:00+00:00,710.5,93935.53,0.007563,-0.0012917198353514792,-0.0011073117808554356,-0.0011073117808554356,B
2025-01-01 01:38:00+00:00,710.39,93935.54,0.007561,-0.0014011136539184843,-0.000997885777084595,-0.000997885777084595,B
2025-01-01 01:39:00+00:00,710.43,93922.01,0.007564,-0.0012050261127979356,-0.001194013984848863,-0.001194013984848863,B
2025-01-01 01:40:00+00:00,710.49,93943.61,0.007563,-0.001191756681356293,-0.0012072833863013832,-0.001191756681356293,A
2025-01-01 01:41:00+00:00,710.83,93953.45,0.007564,-0.0014329161709161209,-0.0009660694051721874,-0.0009660694051721874,B
2025-01-01 01:42:00+00:00,710.14,93944.04,0.007559,-0.0012234325970100768,-0.0011756069584800688,-0.0011756069584800688,B
2025-01-01 01:43:00+00:00,710.61,93962.84,0.007563,-0.0011560056409629649,-0.0012430325913401763,-0.0011560056409629649,A
2025-01-01 01:44:00+00:00,709.99,93923.14,0.00756,-0.0011025388290444305,-0.0012964918832142347,-0.0011025388290444305,A
2025-01-01 01:45:00+00:00,710.55,93930.48,0.007562,-0.0015477194962663088,-0.0008511992009478941,-0.0008511992009478941,B
2025-01-01 01:46:00+00:00,710.79,93943.92,0.007566,-0.0012139953990607522,-0.0011850445191489145,-0.0011850445191489145,B
2025-01-01 01:47:00+00:00,710.51,93860.79,0.007569,-0.0013087195273341345,-0.0010903086605162926,-0.0010903086605162926,B
2025-01-01 01:48:00+00:00,710.76,93826.35,0.007574,-0.0013670619728023414,-0.0010319500464799347,-0.0010319500464799347,B
2025-01-01 01:49:00+00:00,710.8,93854.48,0.007573,-0.001255759444495741,-0.0011432775166592135,-0.0011432775166592135,B
2025-01-01 01:50:00+00:00,710.53,93750.34,0.007578,-0.0013259265703846612,-0.0010730975577957214,-0.0010730975577957214,B
2025-01-01 01:51:00+00:00,710.22,93711.69,0.007579,-0.0011701299569655266,-0.0012289093062439749,-0.0011701299569655266,A
2025-01-01 01:52:00+00:00,708.76,93636.41,0.007568,-0.001368132286021173,-0.0010308793729476573,-0.0010308793729476573,B
2025-01-01 01:53:00+00:00,708.9,93688.9,0.007568,-0.0010056561173262812,-0.0013933463896096399,-0.0010056561173262812,A
2025-01-01 01:54:00+00:00,708.45,93626.1,0.007567,-0.0011731579064246933,-0.0012258815257956135,-0.0011731579064246933,A
2025-01-01 01:55:00+00:00,708.7,93629.14,0.007569,-0.0012291716837112832,-0.0011698675639875145,-0.0011698675639875145,B
2025-01-01 01:56:00+00:00,708.46,93594.43,0.007569,-0.0012612128057293281,-0.0011378235114695157,-0.0011378235114695157,B
2025-01-01 01:57:00+00:00,708.74,93617.18,0.007569,-0.0014131142949525,-0.0009858801459906585,-0.0009858801459906585,B
2025-01-01 01:58:00+00:00,708.53,93620.0,0.007569,-0.0010870558037857636,-0.0013119716622396194,-0.0010870558037857636,A
2025-01-01 01:59:00+00:00,708.35,93607.74,0.007568,-0.0010960566580113795,-0.0013029727535661673,-0.0010960566580113795,A
2025-01-01 02:00:00+00:00,708.59,93657.97,0.007567,-0.0010305715652394465,-0.001368439989718362,-0.0010305715652394465,A
2025-01-01 02:01:00+00:00,708.72,93686.92,0.007566,-0.0010371167294782602,-0.0013618969962960747,-0.0010371167294782602,A
2025-01-01 02:02:00+00:00,708.56,93676.65,0.007565,-0.0010531207877990667,-0.0013458978848575054,-0.0010531207877990667,A
2025-01-01 02:03:00+00:00,708.98,93776.62,0.007562,-0.0009758043658334437,-0.001423185664567228,-0.0009758043658334437,A
2025-01-01 02:04:00+00:00,708.81,93753.19,0.007561,-0.0011179746932152845,-0.001281058777694466,-0.0011179746932152845,A
2025-01-01 02:05:00+00:00,708.8,93754.95,0.007561,-0.0010851301421322956,-0.0013138968865987755,-0.0010851301421322956,A
2025-01-01 02:06:00+00:00,708.75,93754.95,0.00756,-0.0011467833986594789,-0.0012522539449916215,-0.0011467833986594789,A
2025-01-01 02:07:00+00:00,708.34,93712.14,0.007558,-0.0012892644459209235,-0.0011097676176274884,-0.0011097676176274884,B
2025-01-01 02:08:00+00:00,708.27,93676.95,0.007561,-0.001169315117383829,-0.0012297240972088952,-0.001169315117383829,A
2025-01-01 02:09:00+00:00,708.32,93682.94,0.007561,-0.001175958260279275,-0.0012230813119080697,-0.001175958260279275,A
2025-01-01 02:10:00+00:00,708.56,93750.98,0.00756,-0.0009212486343630477,-0.0014777139872456102,-0.0009212486343630477,A
2025-01-01 02:11:00+00:00,708.82,93768.01,0.00756,-0.0011063000010356205,-0.001292731427359639,-0.0011063000010356205,A
2025-01-01 02:12:00+00:00,708.6,93751.13,0.00756,-0.00097604754815106,-0.0014229425910918803,-0.00097604754815106,A
2025-01-01 02:13:00+00:00,708.99,93765.82,0.00756,-0.0013691365280188439,-0.0010298747907926398,-0.0010298747907926398,B
2025-01-01 02:14:00+00:00,709.29,93800.0,0.00756,-0.0014276435082182237,-0.0009713445050744118,-0.0009713445050744118,B
2025-01-01 02:15:00+00:00,708.98,93753.38,0.007563,-0.0010913071365020732,-0.0013077212686666284,-0.0010913071365020732,A
2025-01-01 02:16:00+00:00,710.1,93760.51,0.007572,-0.0014040600553469895,-0.000994938177221183,-0.000994938177221183,B
2025-01-01 02:17:00+00:00,710.03,93701.98,0.007577,-0.0012699923637555788,-0.0011290427915838785,-0.0011290427915838785,B
2025-01-01 02:18:00+00:00,710.83,93722.79,0.007582,-0.0015139943545458001,-0.00088494672942252,-0.00088494672942252,B
2025-01-01 02:19:00+00:00,710.9,93765.41,0.00758,-0.0014217769852011841,-0.0009772136743263493,-0.0009772136743263493,B
2025-01-01 02:20:00+00:00,710.61,93732.04,0.007581,-0.0012380389244727175,-0.0011609997179851117,-0.0011609997179851117,B
2025-01-01 02:21:00+00:00,710.11,93709.91,0.007578,-0.0011661878284343619,-0.0012328511872304881,-0.0011661878284343619,A
2025-01-01 02:22:00+00:00,710.31,93722.45,0.007578,-0.001313803138046743,-0.0010852239121504903,-0.0010852239121504903,B
2025-01-01 02:23:00+00:00,710.49,93738.98,0.007579,-0.0012589436668531961,-0.0011400929255309666,-0.0011400929255309666,B
2025-01-01 02:24:00+00:00,709.82,93716.81,0.007576,-0.0009482755476131199,-0.0014507013966641447,-0.0009482755476131199,A
2025-01-01 02:25:00+00:00,709.97,93716.81,0.007574,-0.001423037225261381,-0.0009759528716209998,-0.0009759528716209998,B
2025-01-01 02:26:00+00:00,710.04,93716.81,0.007576,-0.001257823431365157,-0.0011412132930708196,-0.0011412132930708196,B
2025-01-01 02:27:00+00:00,709.53,93715.98,0.007571,-0.00120841023711038,-0.0011906298117585479,-0.0011906298117585479,B
2025-01-01 02:28:00+00:00,709.68,93716.0,0.007573,-0.001155513619677473,-0.00124352456951482,-0.001155513619677473,A
2025-01-01 02:29:00+00:00,710.1,93742.52,0.007574,-0.00133195293396704,-0.0010670696321761763,-0.0010670696321761763,B
2025-01-01 02:30:00+00:00,710.5,93799.35,0.007574,-0.0012891001665513713,-0.0011099319264955554,-0.0011099319264955554,B
2025-01-01 02:31:00+00:00,709.77,93778.18,0.00757,-0.0010154242644219158,-0.0013835819378654746,-0.0010154242644219158,A
2025-01-01 02:32:00+00:00,709.64,93787.71,0.007566,-0.0012588959966962632,-0.0011401406013584747,-0.0011401406013584747,B
2025-01-01 02:33:00+00:00,709.55,93765.14,0.007567,-0.0012406033016340023,-0.001158435136436986,-0.001158435136436986,B
2025-01-01 02:34:00+00:00,709.71,93773.61,0.007567,-0.00137556813755213,-0.0010234409548318668,-0.0010234409548318668,B
2025-01-01 02:35:00+00:00,710.08,93804.0,0.007569,-0.0013085655355052905,-0.0010904626859991051,-0.0010904626859991051,B
2025-01-01 02:36:00+00:00,709.51,93804.37,0.007565,-0.0010305090045918952,-0.001368502529203064,-0.0010305090045918952,A
2025-01-01 02:37:00+00:00,709.62,93821.74,0.007564,-0.0011324641562846516,-0.001266571470122213,-0.0011324641562846516,A
2025-01-01 02:38:00+00:00,710.08,93880.0,0.007561,-0.0015558406723503726,-0.0008430722934293922,-0.0008430722934293922,B
2025-01-01 02:39:00+00:00,709.87,93879.99,0.007563,-0.0009963966723340878,-0.0014026021554018886,-0.0009963966723340878,A
2025-01-01 02:40:00+00:00,709.82,93896.0,0.007561,-0.0010198930119772465,-0.0013791148172032086,-0.0010198930119772465,A
2025-01-01 02:41:00+00:00,709.99,93896.06,0.007561,-0.0012584506006226848,-0.001140586050193182,-0.001140586050193182,B
2025-01-01 02:42:00+00:00,709.99,93896.07,0.007562,-0.0011262530216641364,-0.001272781732223227,-0.0011262530216641364,A
2025-01-01 02:43:00+00:00,709.81,93904.0,0.00756,-0.0010528400200042753,-0.0013461785702844065,-0.0010528400200042753,A
2025-01-01 02:44:00+00:00,709.87,93921.86,0.007558,-0.001211595268720278,-0.0011874447132920185,-0.0011874447132920185,B
2025-01-01 02:45:00+00:00,710.03,93912.0,0.00756,-0.0012772825395724885,-0.0011217515336909845,-0.0011217515336909845,B
2025-01-01 02:46:00+00:00,709.94,93938.89,0.007559,-0.0009968315329521582,-0.00140216747141364,-0.0009968315329521582,A
2025-01-01 02:47:00+00:00,709.48,93938.88,0.007553,-0.0011427006658455419,-0.0012563362300167524,-0.0011427006658455419,A
2025-01-01 02:48:00+00:00,709.51,93948.0,0.007553,-0.0010879656881177535,-0.0013110619819491909,-0.0010879656881177535,A
2025-01-01 02:49:00+00:00,709.0,93934.22,0.00755,-0.0009130361931954933,-0.001485921786792077,-0.0009130361931954933,A
2025-01-01 02:50:00+00:00,708.99,93967.68,0.007547,-0.0009401932029793336,-0.0014587796113118001,-0.0009401932029793336,A
2025-01-01 02:51:00+00:00,709.22,93999.99,0.007545,-0.0011855432369177743,-0.0012134966954985282,-0.0011855432369177743,A
2025-01-01 02:52:00+00:00,709.6,94080.0,0.007543,-0.0011355607998957407,-0.0012634752326659004,-0.0011355607998957407,A
2025-01-01 02:53:00+00:00,709.36,94064.12,0.007542,-0.001098714883679519,-0.0013003150714587797,-0.001098714883679519,A
2025-01-01 02:54:00+00:00,709.28,94040.01,0.007544,-0.0009772578921877217,-0.001421732787014629,-0.0009772578921877217,A
2025-01-01 02:55:00+00:00,709.51,94080.68,0.007544,-0.0008691956813795532,-0.0015297352374981088,-0.0008691956813795532,A
2025-01-01 02:56:00+00:00,709.47,94070.37,0.007543,-0.0010547956947581927,-0.001344223465982286,-0.0010547956947581927,A
2025-01-01 02:57:00+00:00,709.5,94046.84,0.007545,-0.0010821025154861275,-0.001316923810697701,-0.0010821025154861275,A
2025-01-01 02:58:00+00:00,709.55,94074.07,0.007543,-0.0011281379452968698,-0.0012708970815411558,-0.0011281379452968698,A
2025-01-01 02:59:00+00:00,709.54,94098.91,0.007542,-0.000982767634487458,-0.0014162254656792106,-0.000982767634487458,A
2025-01-01 03:00:00+00:00,709.51,94049.47,0.007543,-0.0013330404064514356,-0.0010659818700695656,-0.0010659818700695656,B
2025-01-01 03:01:00+00:00,709.2,93980.36,0.007547,-0.0011012498705644802,-0.0012977805897578243,-0.0011012498705644802,A
2025-01-01 03:02:00+00:00,708.89,93959.9,0.007544,-0.0012791468182821175,-0.0011198869611767082,-0.0011198869611767082,B
2025-01-01 03:03:00+00:00,709.1,93983.71,0.007544,-0.0013219111676389117,-0.0010771139609506708,-0.0010771139609506708,B
2025-01-01 03:04:00+00:00,709.03,93988.45,0.007543,-0.0013053428642672005,-0.001093686050630538,-0.001093686050630538,B
2025-01-01 03:05:00+00:00,708.9,93999.36,0.007543,-0.0010062517061806275,-0.0013927510315369096,-0.0010062517061806275,A
2025-01-01 03:06:00+00:00,708.7,93976.28,0.007541,-0.001234573944221773,-0.0011644649534844342,-0.0011644649534844342,B
2025-01-01 03:07:00+00:00,708.71,94006.82,0.007539,-0.0011890685614343033,-0.0012099714572014753,-0.0011890685614343033,A
2025-01-01 03:08:00+00:00,708.31,93982.0,0.007537,-0.001153925317747051,-0.0012451127289703212,-0.001153925317747051,A
2025-01-01 03:09:00+00:00,708.41,93982.0,0.007537,-0.0012949236202388636,-0.0011041073941209234,-0.0011041073941209234,B
2025-01-01 03:10:00+00:00,708.55,93971.64,0.00754,-0.001204925187929362,-0.0011941149108197768,-0.0011941149108197768,B
2025-01-01 03:11:00+00:00,708.53,93983.39,0.007539,-0.0011843276479831522,-0.0012147122489335471,-0.0011843276479831522,A
2025-01-01 03:12:00+00:00,708.63,93976.0,0.007541,-0.0011388898317983287,-0.0012601466159849473,-0.0011388898317983287,A
2025-01-01 03:13:00+00:00,708.8,93976.0,0.007542,-0.0012460330524899366,-0.0011530049093526618,-0.0011530049093526618,B
2025-01-01 03:14:00+00:00,708.82,93976.01,0.007544,-0.0010092637486129874,-0.0013897401453515368,-0.0010092637486129874,A
2025-01-01 03:15:00+00:00,708.54,93942.7,0.007543,-0.0011011453918953196,-0.0012978850478601034,-0.0011011453918953196,A
2025-01-01 03:16:00+00:00,708.31,93904.01,0.007544,-0.0010558975439813878,-0.001343121934786362,-0.0010558975439813878,A
2025-01-01 03:17:00+00:00,707.82,93851.99,0.00754,-0.0014478660982834013,-0.0009511122645358139,-0.0009511122645358139,B
2025-01-01 03:18:00+00:00,708.1,93864.46,0.007544,-0.0011804972381497247,-0.0012185425275546002,-0.0011804972381497247,A
2025-01-01 03:19:00+00:00,707.9,93849.7,0.007544,-0.0010554117367514992,-0.0013436076020971743,-0.0010554117367514992,A
2025-01-01 03:20:00+00:00,708.24,93800.0,0.007551,-0.0011377508035496087,-0.0012612855046625349,-0.0011377508035496087,A
2025-01-01 03:21:00+00:00,707.15,93826.55,0.007537,-0.0011702723639103185,-0.0012287669076591623,-0.0011702723639103185,A
2025-01-01 03:22:00+00:00,707.0,93830.89,0.007535,-0.001177260869965946,-0.001221778761977932,-0.001177260869965946,A
2025-01-01 03:23:00+00:00,707.27,93838.52,0.007537,-0.0012123353603409326,-0.001186704603227673,-0.001186704603227673,B
2025-01-01 03:24:00+00:00,706.98,93830.88,0.007535,-0.0011491112827550776,-0.001249926301276183,-0.0011491112827550776,A
2025-01-01 03:25:00+00:00,706.72,93838.25,0.007532,-0.001101015147411788,-0.0012980152666740574,-0.001101015147411788,A
2025-01-01 03:26:00+00:00,706.95,93847.35,0.007532,-0.0013291611026571282,-0.0010698621961747756,-0.0010698621961747756,B
2025-01-01 03:27:00+00:00,706.94,93830.9,0.007532,-0.0014900885779676187,-0.000908866993974855,-0.000908866993974855,B
2025-01-01 03:28:00+00:00,706.1,93830.9,0.007528,-0.0008331349824666212,-0.0015657707955736289,-0.0008331349824666212,A
2025-01-01 03:29:00+00:00,706.12,93830.89,0.007527,-0.0009942646275201694,-0.0014047333287553476,-0.0009942646275201694,A
2025-01-01 03:30:00+00:00,706.73,93848.0,0.00753,-0.0012766280885430081,-0.0011224060862095042,-0.0011224060862095042,B
2025-01-01 03:31:00+00:00,706.8,93840.5,0.00753,-0.0014553461037355442,-0.000943628481914871,-0.000943628481914871,B
